0,0,0,0,0,0,0,0.058824,0.0025,-2.4509e-09,-1.7301e-06,-3.125e-08,0,0,0,0,0,0,0,1
-6.1275e-14,2.9411e-06,1.25e-07,-2.4509e-11,0.00058822,2.5e-05,-7.3527e-09,0.05882,0.0024999,-2.4509e-08,-5.1901e-06,-9.3748e-08,0,0,0,0,0,0,0,1
-9.8036e-13,1.1764e-05,4.9999e-07,-1.9607e-10,0.0011764,4.9999e-05,-2.941e-08,0.058817,0.0024999,-7.5977e-08,-8.6499e-06,-1.5625e-07,0,0,0,0,0,0,0,1
-4.963e-12,2.6469e-05,1.125e-06,-6.6172e-10,0.0017646,7.4997e-05,-6.6171e-08,0.058813,0.0024998,-1.5685e-07,-1.2109e-05,-2.1874e-07,0,0,0,0,0,0,0,1
-1.5685e-11,4.7055e-05,1.9999e-06,-1.5685e-09,0.0023527,9.9995e-05,-1.1763e-07,0.05881,0.0024998,-2.6713e-07,-1.5569e-05,-2.8123e-07,0,0,0,0,0,0,0,1
-3.8293e-11,7.3522e-05,3.1249e-06,-3.0634e-09,0.0029407,0.00012499,-1.838e-07,0.058806,0.0024997,-4.0682e-07,-1.9028e-05,-3.4373e-07,0,0,0,0,0,0,0,1
-7.9404e-11,0.00010587,4.4998e-06,-5.2935e-09,0.0035288,0.00014999,-2.6466e-07,0.058803,0.0024996,-5.7591e-07,-2.2487e-05,-4.0622e-07,0,0,0,0,0,0,0,1
-1.471e-10,0.0001441,6.1246e-06,-8.4056e-09,0.0041168,0.00017498,-3.6022e-07,0.058799,0.0024996,-7.744e-07,-2.5946e-05,-4.6871e-07,0,0,0,0,0,0,0,1
-2.5095e-10,0.00018821,7.9995e-06,-1.2547e-08,0.0047048,0.00019998,-4.7048e-07,0.058796,0.0024995,-1.0023e-06,-2.9404e-05,-5.3119e-07,0,0,0,0,0,0,0,1
-4.0196e-10,0.00023819,1.0124e-05,-1.7864e-08,0.0052927,0.00022497,-5.9544e-07,0.058792,0.0024994,-1.2596e-06,-3.2863e-05,-5.9368e-07,0,0,0,0,0,0,0,1
-6.1264e-10,0.00029406,1.2499e-05,-2.4505e-08,0.0058806,0.00024997,-7.3509e-07,0.058789,0.0024994,-1.5463e-06,-3.6321e-05,-6.5616e-07,0,0,0,0,0,0,0,1
-8.9695e-10,0.00035581,1.5124e-05,-3.2615e-08,0.0064685,0.00027496,-8.8943e-07,0.058785,0.0024993,-1.8624e-06,-3.9779e-05,-7.1865e-07,0,0,0,0,0,0,0,1
-1.2703e-09,0.00042343,1.7998e-05,-4.2342e-08,0.0070563,0.00029996,-1.0585e-06,0.058782,0.0024993,-2.2078e-06,-4.3237e-05,-7.8113e-07,0,0,0,0,0,0,0,1
-1.7497e-09,0.00049693,2.1123e-05,-5.3833e-08,0.0076441,0.00032495,-1.2422e-06,0.058779,0.0024992,-2.5827e-06,-4.6694e-05,-8.4361e-07,0,0,0,0,0,0,0,1
-2.3534e-09,0.00057631,2.4497e-05,-6.7235e-08,0.0082319,0.00034994,-1.4406e-06,0.058775,0.0024991,-2.987e-06,-5.0152e-05,-9.0609e-07,0,0,0,0,0,0,0,1
-3.1012e-09,0.00066157,2.8121e-05,-8.2695e-08,0.0088196,0.00037493,-1.6537e-06,0.058772,0.0024991,-3.4206e-06,-5.3609e-05,-9.6856e-07,0,0,0,0,0,0,0,1
-4.0146e-09,0.00075271,3.1996e-05,-1.0036e-07,0.0094073,0.00039992,-1.8815e-06,0.058768,0.002499,-3.8836e-06,-5.7066e-05,-1.031e-06,0,0,0,0,0,0,0,1
-5.1163e-09,0.00084972,3.612e-05,-1.2037e-07,0.009995,0.00042491,-2.124e-06,0.058765,0.0024989,-4.376e-06,-6.0522e-05,-1.0935e-06,0,0,0,0,0,0,0,1
-6.4304e-09,0.0009526,4.0494e-05,-1.4289e-07,0.010583,0.0004499,-2.3812e-06,0.058761,0.0024989,-4.8979e-06,-6.3979e-05,-1.156e-06,0,0,0,0,0,0,0,1
-7.9828e-09,0.0010614,4.5118e-05,-1.6805e-07,0.01117,0.00047489,-2.653e-06,0.058758,0.0024988,-5.449e-06,-6.7435e-05,-1.2185e-06,0,0,0,0,0,0,0,1
-9.8006e-09,0.001176,4.9992e-05,-1.96e-07,0.011758,0.00049988,-2.9395e-06,0.058754,0.0024988,-6.0296e-06,-7.0892e-05,-1.2809e-06,0,0,0,0,0,0,0,1
